,mixed_file,orig_file,noise_file,snr,mixed_spec,orig_spec,noise_spec
402.wav,./audio/mixed/402.wav,./audio/target/e3-strum-120_split_20.wav,./audio/noise/5-243025-A-25_split_2.wav,4,./audio/mixed_specs/402.wav.npy,./audio/target_specs/e3-strum-120_split_20.wav.npy,./audio/noise_specs/5-243025-A-25_split_2.wav.npy
403.wav,./audio/mixed/403.wav,./audio/target/a2-strum-tune_split_4.wav,./audio/noise/granular2_split_25.wav,0,./audio/mixed_specs/403.wav.npy,./audio/target_specs/a2-strum-tune_split_4.wav.npy,./audio/noise_specs/granular2_split_25.wav.npy
404.wav,./audio/mixed/404.wav,./audio/target/b3-finger-tune_split_19.wav,./audio/noise/bar_music_split_28.wav,0,./audio/mixed_specs/404.wav.npy,./audio/target_specs/b3-finger-tune_split_19.wav.npy,./audio/noise_specs/bar_music_split_28.wav.npy
405.wav,./audio/mixed/405.wav,./audio/target/d2-strum-100_split_22.wav,./audio/noise/music_class_split_15.wav,3,./audio/mixed_specs/405.wav.npy,./audio/target_specs/d2-strum-100_split_22.wav.npy,./audio/noise_specs/music_class_split_15.wav.npy
406.wav,./audio/mixed/406.wav,./audio/target/b3-strum-tune_split_5.wav,./audio/noise/pianobig_hair_guitar_split_4.wav,2,./audio/mixed_specs/406.wav.npy,./audio/target_specs/b3-strum-tune_split_5.wav.npy,./audio/noise_specs/pianobig_hair_guitar_split_4.wav.npy
407.wav,./audio/mixed/407.wav,./audio/target/e3-pick-144_split_2.wav,./audio/noise/northside_split_6.wav,4,./audio/mixed_specs/407.wav.npy,./audio/target_specs/e3-pick-144_split_2.wav.npy,./audio/noise_specs/northside_split_6.wav.npy
408.wav,./audio/mixed/408.wav,./audio/target/b3-strum2-tune_split_2.wav,./audio/noise/pl_strings_split_3.wav,3,./audio/mixed_specs/408.wav.npy,./audio/target_specs/b3-strum2-tune_split_2.wav.npy,./audio/noise_specs/pl_strings_split_3.wav.npy
409.wav,./audio/mixed/409.wav,./audio/target/b2-pick-120_1_split_8.wav,./audio/noise/bar_music_split_80.wav,1,./audio/mixed_specs/409.wav.npy,./audio/target_specs/b2-pick-120_1_split_8.wav.npy,./audio/noise_specs/bar_music_split_80.wav.npy
410.wav,./audio/mixed/410.wav,./audio/target/d2-finger-120_split_10.wav,./audio/noise/church_organ_split_26.wav,0,./audio/mixed_specs/410.wav.npy,./audio/target_specs/d2-finger-120_split_10.wav.npy,./audio/noise_specs/church_organ_split_26.wav.npy
411.wav,./audio/mixed/411.wav,./audio/target/d3-strum-tune_split_13.wav,./audio/noise/5-207811-A-35_split_1.wav,4,./audio/mixed_specs/411.wav.npy,./audio/target_specs/d3-strum-tune_split_13.wav.npy,./audio/noise_specs/5-207811-A-35_split_1.wav.npy
412.wav,./audio/mixed/412.wav,./audio/target/e1-strum-120_split_6.wav,./audio/noise/5-244315-C-6_split_2.wav,1,./audio/mixed_specs/412.wav.npy,./audio/target_specs/e1-strum-120_split_6.wav.npy,./audio/noise_specs/5-244315-C-6_split_2.wav.npy
413.wav,./audio/mixed/413.wav,./audio/target/a2-strum2-tune_split_17.wav,./audio/noise/restaurant_guitar_split_23.wav,3,./audio/mixed_specs/413.wav.npy,./audio/target_specs/a2-strum2-tune_split_17.wav.npy,./audio/noise_specs/restaurant_guitar_split_23.wav.npy
414.wav,./audio/mixed/414.wav,./audio/target/b2-strum-120_1_split_16.wav,./audio/noise/soft_static_split_14.wav,0,./audio/mixed_specs/414.wav.npy,./audio/target_specs/b2-strum-120_1_split_16.wav.npy,./audio/noise_specs/soft_static_split_14.wav.npy
415.wav,./audio/mixed/415.wav,./audio/target/a1-strum-100_1_split_23.wav,./audio/noise/bass_solo_split_8.wav,3,./audio/mixed_specs/415.wav.npy,./audio/target_specs/a1-strum-100_1_split_23.wav.npy,./audio/noise_specs/bass_solo_split_8.wav.npy
416.wav,./audio/mixed/416.wav,./audio/target/b3-pick-tune_split_2.wav,./audio/noise/lincoln_split_85.wav,2,./audio/mixed_specs/416.wav.npy,./audio/target_specs/b3-pick-tune_split_2.wav.npy,./audio/noise_specs/lincoln_split_85.wav.npy
417.wav,./audio/mixed/417.wav,./audio/target/e1-finger-tune_split_16.wav,./audio/noise/1-22694-A-20_split_2.wav,3,./audio/mixed_specs/417.wav.npy,./audio/target_specs/e1-finger-tune_split_16.wav.npy,./audio/noise_specs/1-22694-A-20_split_2.wav.npy
418.wav,./audio/mixed/418.wav,./audio/target/b2-finger-120_1_split_22.wav,./audio/noise/loreta_organ_split_82.wav,4,./audio/mixed_specs/418.wav.npy,./audio/target_specs/b2-finger-120_1_split_22.wav.npy,./audio/noise_specs/loreta_organ_split_82.wav.npy
419.wav,./audio/mixed/419.wav,./audio/target/e3-strum-100_split_17.wav,./audio/noise/c_intro_eg_split_8.wav,0,./audio/mixed_specs/419.wav.npy,./audio/target_specs/e3-strum-100_split_17.wav.npy,./audio/noise_specs/c_intro_eg_split_8.wav.npy
420.wav,./audio/mixed/420.wav,./audio/target/a2-strum2-tune_split_3.wav,./audio/noise/5-216370-A-41_split_1.wav,2,./audio/mixed_specs/420.wav.npy,./audio/target_specs/a2-strum2-tune_split_3.wav.npy,./audio/noise_specs/5-216370-A-41_split_1.wav.npy
421.wav,./audio/mixed/421.wav,./audio/target/e1-strum-tune_split_6.wav,./audio/noise/5-251957-A-47_split_2.wav,4,./audio/mixed_specs/421.wav.npy,./audio/target_specs/e1-strum-tune_split_6.wav.npy,./audio/noise_specs/5-251957-A-47_split_2.wav.npy
422.wav,./audio/mixed/422.wav,./audio/target/g3-pick2-tune_split_16.wav,./audio/noise/2-92627-A-27_split_2.wav,4,./audio/mixed_specs/422.wav.npy,./audio/target_specs/g3-pick2-tune_split_16.wav.npy,./audio/noise_specs/2-92627-A-27_split_2.wav.npy
423.wav,./audio/mixed/423.wav,./audio/target/e3-finger-144_1_split_17.wav,./audio/noise/5-202220-A-21_split_1.wav,3,./audio/mixed_specs/423.wav.npy,./audio/target_specs/e3-finger-144_1_split_17.wav.npy,./audio/noise_specs/5-202220-A-21_split_1.wav.npy
424.wav,./audio/mixed/424.wav,./audio/target/g2-pick-100_split_6.wav,./audio/noise/2-114609-A-28_split_2.wav,3,./audio/mixed_specs/424.wav.npy,./audio/target_specs/g2-pick-100_split_6.wav.npy,./audio/noise_specs/2-114609-A-28_split_2.wav.npy
425.wav,./audio/mixed/425.wav,./audio/target/e1-finger-120_split_12.wav,./audio/noise/music_class_split_37.wav,3,./audio/mixed_specs/425.wav.npy,./audio/target_specs/e1-finger-120_split_12.wav.npy,./audio/noise_specs/music_class_split_37.wav.npy
426.wav,./audio/mixed/426.wav,./audio/target/a1-finger-100_1_split_15.wav,./audio/noise/5-179294-A-46_split_1.wav,4,./audio/mixed_specs/426.wav.npy,./audio/target_specs/a1-finger-100_1_split_15.wav.npy,./audio/noise_specs/5-179294-A-46_split_1.wav.npy
427.wav,./audio/mixed/427.wav,./audio/target/d3-strum2-tune_split_28.wav,./audio/noise/northside_split_6.wav,3,./audio/mixed_specs/427.wav.npy,./audio/target_specs/d3-strum2-tune_split_28.wav.npy,./audio/noise_specs/northside_split_6.wav.npy
428.wav,./audio/mixed/428.wav,./audio/target/a1-strum-144_1_split_17.wav,./audio/noise/faded_expression_split_65.wav,4,./audio/mixed_specs/428.wav.npy,./audio/target_specs/a1-strum-144_1_split_17.wav.npy,./audio/noise_specs/faded_expression_split_65.wav.npy
429.wav,./audio/mixed/429.wav,./audio/target/d2-finger-100_split_27.wav,./audio/noise/orchestra_pit_split_93.wav,2,./audio/mixed_specs/429.wav.npy,./audio/target_specs/d2-finger-100_split_27.wav.npy,./audio/noise_specs/orchestra_pit_split_93.wav.npy
430.wav,./audio/mixed/430.wav,./audio/target/e3-finger-100_split_11.wav,./audio/noise/film_static_split_5.wav,1,./audio/mixed_specs/430.wav.npy,./audio/target_specs/e3-finger-100_split_11.wav.npy,./audio/noise_specs/film_static_split_5.wav.npy
431.wav,./audio/mixed/431.wav,./audio/target/a1-finger-100_1_split_29.wav,./audio/noise/electric_solo_split_113.wav,2,./audio/mixed_specs/431.wav.npy,./audio/target_specs/a1-finger-100_1_split_29.wav.npy,./audio/noise_specs/electric_solo_split_113.wav.npy
432.wav,./audio/mixed/432.wav,./audio/target/e4-pick2-tune_split_1.wav,./audio/noise/5-193473-B-12_split_1.wav,1,./audio/mixed_specs/432.wav.npy,./audio/target_specs/e4-pick2-tune_split_1.wav.npy,./audio/noise_specs/5-193473-B-12_split_1.wav.npy
433.wav,./audio/mixed/433.wav,./audio/target/d3-strum2-tune_split_14.wav,./audio/noise/faded_expression_split_3.wav,2,./audio/mixed_specs/433.wav.npy,./audio/target_specs/d3-strum2-tune_split_14.wav.npy,./audio/noise_specs/faded_expression_split_3.wav.npy
434.wav,./audio/mixed/434.wav,./audio/target/d2-strum-120_split_15.wav,./audio/noise/music_class_split_118.wav,1,./audio/mixed_specs/434.wav.npy,./audio/target_specs/d2-strum-120_split_15.wav.npy,./audio/noise_specs/music_class_split_118.wav.npy
435.wav,./audio/mixed/435.wav,./audio/target/e2-strum2-tune_split_2.wav,./audio/noise/granular2_split_7.wav,3,./audio/mixed_specs/435.wav.npy,./audio/target_specs/e2-strum2-tune_split_2.wav.npy,./audio/noise_specs/granular2_split_7.wav.npy
436.wav,./audio/mixed/436.wav,./audio/target/b3-strum-tune_split_25.wav,./audio/noise/faded_expression_split_48.wav,4,./audio/mixed_specs/436.wav.npy,./audio/target_specs/b3-strum-tune_split_25.wav.npy,./audio/noise_specs/faded_expression_split_48.wav.npy
437.wav,./audio/mixed/437.wav,./audio/target/e1-finger-144_split_10.wav,./audio/noise/orchestra_tuning_split_41.wav,3,./audio/mixed_specs/437.wav.npy,./audio/target_specs/e1-finger-144_split_10.wav.npy,./audio/noise_specs/orchestra_tuning_split_41.wav.npy
438.wav,./audio/mixed/438.wav,./audio/target/d2-strum-144_split_17.wav,./audio/noise/classical_piano_split_115.wav,1,./audio/mixed_specs/438.wav.npy,./audio/target_specs/d2-strum-144_split_17.wav.npy,./audio/noise_specs/classical_piano_split_115.wav.npy
439.wav,./audio/mixed/439.wav,./audio/target/e1-finger-120_split_8.wav,./audio/noise/1-57316-A-13_split_2.wav,4,./audio/mixed_specs/439.wav.npy,./audio/target_specs/e1-finger-120_split_8.wav.npy,./audio/noise_specs/1-57316-A-13_split_2.wav.npy
440.wav,./audio/mixed/440.wav,./audio/target/b3-strum-tune_split_19.wav,./audio/noise/1-23222-B-19_split_2.wav,2,./audio/mixed_specs/440.wav.npy,./audio/target_specs/b3-strum-tune_split_19.wav.npy,./audio/noise_specs/1-23222-B-19_split_2.wav.npy
441.wav,./audio/mixed/441.wav,./audio/target/b3-strum2-tune_split_21.wav,./audio/noise/1-58923-A-27_split_2.wav,4,./audio/mixed_specs/441.wav.npy,./audio/target_specs/b3-strum2-tune_split_21.wav.npy,./audio/noise_specs/1-58923-A-27_split_2.wav.npy
442.wav,./audio/mixed/442.wav,./audio/target/e1-pick-tune_split_6.wav,./audio/noise/music_class_split_10.wav,4,./audio/mixed_specs/442.wav.npy,./audio/target_specs/e1-pick-tune_split_6.wav.npy,./audio/noise_specs/music_class_split_10.wav.npy
443.wav,./audio/mixed/443.wav,./audio/target/d3-strum2-tune_split_8.wav,./audio/noise/5-221878-A-34_split_2.wav,1,./audio/mixed_specs/443.wav.npy,./audio/target_specs/d3-strum2-tune_split_8.wav.npy,./audio/noise_specs/5-221878-A-34_split_2.wav.npy
444.wav,./audio/mixed/444.wav,./audio/target/g3-pick-tune_split_11.wav,./audio/noise/orchestra_pit_split_101.wav,0,./audio/mixed_specs/444.wav.npy,./audio/target_specs/g3-pick-tune_split_11.wav.npy,./audio/noise_specs/orchestra_pit_split_101.wav.npy
445.wav,./audio/mixed/445.wav,./audio/target/a2-finger-tune_split_13.wav,./audio/noise/2-166644-B-2_split_1.wav,0,./audio/mixed_specs/445.wav.npy,./audio/target_specs/a2-finger-tune_split_13.wav.npy,./audio/noise_specs/2-166644-B-2_split_1.wav.npy
446.wav,./audio/mixed/446.wav,./audio/target/a2-finger2-tune_split_20.wav,./audio/noise/big_hair_bass_1_split_14.wav,0,./audio/mixed_specs/446.wav.npy,./audio/target_specs/a2-finger2-tune_split_20.wav.npy,./audio/noise_specs/big_hair_bass_1_split_14.wav.npy
447.wav,./audio/mixed/447.wav,./audio/target/a1-finger-120_1_split_21.wav,./audio/noise/big_hair_drums_split_5.wav,3,./audio/mixed_specs/447.wav.npy,./audio/target_specs/a1-finger-120_1_split_21.wav.npy,./audio/noise_specs/big_hair_drums_split_5.wav.npy
448.wav,./audio/mixed/448.wav,./audio/target/e1-pick-120_split_3.wav,./audio/noise/guitar_ambiance_split_52.wav,3,./audio/mixed_specs/448.wav.npy,./audio/target_specs/e1-pick-120_split_3.wav.npy,./audio/noise_specs/guitar_ambiance_split_52.wav.npy
449.wav,./audio/mixed/449.wav,./audio/target/b2-strum-144_1_split_16.wav,./audio/noise/1-95563-A-31_split_2.wav,0,./audio/mixed_specs/449.wav.npy,./audio/target_specs/b2-strum-144_1_split_16.wav.npy,./audio/noise_specs/1-95563-A-31_split_2.wav.npy
450.wav,./audio/mixed/450.wav,./audio/target/b3-finger2-tune_split_2.wav,./audio/noise/restaurant_guitar_split_34.wav,0,./audio/mixed_specs/450.wav.npy,./audio/target_specs/b3-finger2-tune_split_2.wav.npy,./audio/noise_specs/restaurant_guitar_split_34.wav.npy
451.wav,./audio/mixed/451.wav,./audio/target/g2-pick-120_split_9.wav,./audio/noise/classical_piano_split_103.wav,4,./audio/mixed_specs/451.wav.npy,./audio/target_specs/g2-pick-120_split_9.wav.npy,./audio/noise_specs/classical_piano_split_103.wav.npy
452.wav,./audio/mixed/452.wav,./audio/target/d3-finger-tune_split_6.wav,./audio/noise/soft_static_split_45.wav,4,./audio/mixed_specs/452.wav.npy,./audio/target_specs/d3-finger-tune_split_6.wav.npy,./audio/noise_specs/soft_static_split_45.wav.npy
453.wav,./audio/mixed/453.wav,./audio/target/e4-pick-tune_split_26.wav,./audio/noise/5-259180-A-15_split_1.wav,0,./audio/mixed_specs/453.wav.npy,./audio/target_specs/e4-pick-tune_split_26.wav.npy,./audio/noise_specs/5-259180-A-15_split_1.wav.npy
454.wav,./audio/mixed/454.wav,./audio/target/d3-finger2-tune_split_21.wav,./audio/noise/1-99958-A-31_split_1.wav,2,./audio/mixed_specs/454.wav.npy,./audio/target_specs/d3-finger2-tune_split_21.wav.npy,./audio/noise_specs/1-99958-A-31_split_1.wav.npy
455.wav,./audio/mixed/455.wav,./audio/target/d2-finger-144_split_12.wav,./audio/noise/2-30322-A-12_split_2.wav,0,./audio/mixed_specs/455.wav.npy,./audio/target_specs/d2-finger-144_split_12.wav.npy,./audio/noise_specs/2-30322-A-12_split_2.wav.npy
456.wav,./audio/mixed/456.wav,./audio/target/b2-finger-100_split_11.wav,./audio/noise/1-88574-A-8_split_1.wav,0,./audio/mixed_specs/456.wav.npy,./audio/target_specs/b2-finger-100_split_11.wav.npy,./audio/noise_specs/1-88574-A-8_split_1.wav.npy
457.wav,./audio/mixed/457.wav,./audio/target/g3-strum2-tune_split_85.wav,./audio/noise/5-161270-B-33_split_2.wav,2,./audio/mixed_specs/457.wav.npy,./audio/target_specs/g3-strum2-tune_split_85.wav.npy,./audio/noise_specs/5-161270-B-33_split_2.wav.npy
458.wav,./audio/mixed/458.wav,./audio/target/d2-strum-120_1_split_23.wav,./audio/noise/5-204604-A-24_split_1.wav,3,./audio/mixed_specs/458.wav.npy,./audio/target_specs/d2-strum-120_1_split_23.wav.npy,./audio/noise_specs/5-204604-A-24_split_1.wav.npy
459.wav,./audio/mixed/459.wav,./audio/target/e1-strum-100_split_9.wav,./audio/noise/music_class_split_92.wav,2,./audio/mixed_specs/459.wav.npy,./audio/target_specs/e1-strum-100_split_9.wav.npy,./audio/noise_specs/music_class_split_92.wav.npy
460.wav,./audio/mixed/460.wav,./audio/target/a2-strum-tune_split_18.wav,./audio/noise/2-84965-A-23_split_1.wav,3,./audio/mixed_specs/460.wav.npy,./audio/target_specs/a2-strum-tune_split_18.wav.npy,./audio/noise_specs/2-84965-A-23_split_1.wav.npy
461.wav,./audio/mixed/461.wav,./audio/target/e1-finger-tune_1_split_72.wav,./audio/noise/1-36164-B-26_split_2.wav,0,./audio/mixed_specs/461.wav.npy,./audio/target_specs/e1-finger-tune_1_split_72.wav.npy,./audio/noise_specs/1-36164-B-26_split_2.wav.npy
462.wav,./audio/mixed/462.wav,./audio/target/e3-strum-120_split_1.wav,./audio/noise/2-32515-D-4_split_2.wav,3,./audio/mixed_specs/462.wav.npy,./audio/target_specs/e3-strum-120_split_1.wav.npy,./audio/noise_specs/2-32515-D-4_split_2.wav.npy
463.wav,./audio/mixed/463.wav,./audio/target/e1-finger-tune_1_split_66.wav,./audio/noise/bar_music_split_55.wav,1,./audio/mixed_specs/463.wav.npy,./audio/target_specs/e1-finger-tune_1_split_66.wav.npy,./audio/noise_specs/bar_music_split_55.wav.npy
464.wav,./audio/mixed/464.wav,./audio/target/a1-strum-120_1_split_17.wav,./audio/noise/practiceroom_split_49.wav,4,./audio/mixed_specs/464.wav.npy,./audio/target_specs/a1-strum-120_1_split_17.wav.npy,./audio/noise_specs/practiceroom_split_49.wav.npy
465.wav,./audio/mixed/465.wav,./audio/target/b2-strum-100_1_split_22.wav,./audio/noise/loop_eg_split_4.wav,4,./audio/mixed_specs/465.wav.npy,./audio/target_specs/b2-strum-100_1_split_22.wav.npy,./audio/noise_specs/loop_eg_split_4.wav.npy
466.wav,./audio/mixed/466.wav,./audio/target/d3-finger-tune_split_10.wav,./audio/noise/warming_up_split_16.wav,0,./audio/mixed_specs/466.wav.npy,./audio/target_specs/d3-finger-tune_split_10.wav.npy,./audio/noise_specs/warming_up_split_16.wav.npy
467.wav,./audio/mixed/467.wav,./audio/target/a2-strum-tune_split_24.wav,./audio/noise/bar_music_split_41.wav,0,./audio/mixed_specs/467.wav.npy,./audio/target_specs/a2-strum-tune_split_24.wav.npy,./audio/noise_specs/bar_music_split_41.wav.npy
468.wav,./audio/mixed/468.wav,./audio/target/g3-strum2-tune_split_52.wav,./audio/noise/church_organ_split_83.wav,4,./audio/mixed_specs/468.wav.npy,./audio/target_specs/g3-strum2-tune_split_52.wav.npy,./audio/noise_specs/church_organ_split_83.wav.npy
469.wav,./audio/mixed/469.wav,./audio/target/g3-strum2-tune_split_46.wav,./audio/noise/devils_etude_split_93.wav,4,./audio/mixed_specs/469.wav.npy,./audio/target_specs/g3-strum2-tune_split_46.wav.npy,./audio/noise_specs/devils_etude_split_93.wav.npy
470.wav,./audio/mixed/470.wav,./audio/target/e4-strum-tune_split_16.wav,./audio/noise/2-119161-B-8_split_2.wav,0,./audio/mixed_specs/470.wav.npy,./audio/target_specs/e4-strum-tune_split_16.wav.npy,./audio/noise_specs/2-119161-B-8_split_2.wav.npy
471.wav,./audio/mixed/471.wav,./audio/target/g3-strum2-tune_split_50.wav,./audio/noise/orchestra_tuning_split_42.wav,1,./audio/mixed_specs/471.wav.npy,./audio/target_specs/g3-strum2-tune_split_50.wav.npy,./audio/noise_specs/orchestra_tuning_split_42.wav.npy
472.wav,./audio/mixed/472.wav,./audio/target/e3-strum-144_split_20.wav,./audio/noise/5-212730-A-17_split_1.wav,3,./audio/mixed_specs/472.wav.npy,./audio/target_specs/e3-strum-144_split_20.wav.npy,./audio/noise_specs/5-212730-A-17_split_1.wav.npy
473.wav,./audio/mixed/473.wav,./audio/target/d3-strum-tune_split_8.wav,./audio/noise/piano_loop_1_split_17.wav,2,./audio/mixed_specs/473.wav.npy,./audio/target_specs/d3-strum-tune_split_8.wav.npy,./audio/noise_specs/piano_loop_1_split_17.wav.npy
474.wav,./audio/mixed/474.wav,./audio/target/g2-finger-100_split_8.wav,./audio/noise/1-121951-A-8_split_2.wav,4,./audio/mixed_specs/474.wav.npy,./audio/target_specs/g2-finger-100_split_8.wav.npy,./audio/noise_specs/1-121951-A-8_split_2.wav.npy
475.wav,./audio/mixed/475.wav,./audio/target/e4-strum-tune_split_14.wav,./audio/noise/1-30709-C-23_split_2.wav,2,./audio/mixed_specs/475.wav.npy,./audio/target_specs/e4-strum-tune_split_14.wav.npy,./audio/noise_specs/1-30709-C-23_split_2.wav.npy
476.wav,./audio/mixed/476.wav,./audio/target/g3-strum2-tune_split_44.wav,./audio/noise/orchestra_tuning_split_25.wav,3,./audio/mixed_specs/476.wav.npy,./audio/target_specs/g3-strum2-tune_split_44.wav.npy,./audio/noise_specs/orchestra_tuning_split_25.wav.npy
477.wav,./audio/mixed/477.wav,./audio/target/e1-finger-tune_1_split_58.wav,./audio/noise/church_organ_split_105.wav,0,./audio/mixed_specs/477.wav.npy,./audio/target_specs/e1-finger-tune_1_split_58.wav.npy,./audio/noise_specs/church_organ_split_105.wav.npy
478.wav,./audio/mixed/478.wav,./audio/target/e1-finger-tune_1_split_70.wav,./audio/noise/5-233260-A-23_split_2.wav,3,./audio/mixed_specs/478.wav.npy,./audio/target_specs/e1-finger-tune_1_split_70.wav.npy,./audio/noise_specs/5-233260-A-23_split_2.wav.npy
479.wav,./audio/mixed/479.wav,./audio/target/d3-finger-tune_split_12.wav,./audio/noise/classical_piano_split_128.wav,4,./audio/mixed_specs/479.wav.npy,./audio/target_specs/d3-finger-tune_split_12.wav.npy,./audio/noise_specs/classical_piano_split_128.wav.npy
480.wav,./audio/mixed/480.wav,./audio/target/e4-strum-tune_split_28.wav,./audio/noise/5-261464-A-23_split_1.wav,1,./audio/mixed_specs/480.wav.npy,./audio/target_specs/e4-strum-tune_split_28.wav.npy,./audio/noise_specs/5-261464-A-23_split_1.wav.npy
481.wav,./audio/mixed/481.wav,./audio/target/g2-strum-120_split_8.wav,./audio/noise/classical_piano_split_76.wav,2,./audio/mixed_specs/481.wav.npy,./audio/target_specs/g2-strum-120_split_8.wav.npy,./audio/noise_specs/classical_piano_split_76.wav.npy
482.wav,./audio/mixed/482.wav,./audio/target/b2-strum-100_1_split_20.wav,./audio/noise/faded_expression_split_52.wav,1,./audio/mixed_specs/482.wav.npy,./audio/target_specs/b2-strum-100_1_split_20.wav.npy,./audio/noise_specs/faded_expression_split_52.wav.npy
